french,ewe,source,type,french_length,ewe_length
"Il prit de l'argile et ft trois boules, deux petites pour deux têtes et une grosse pour un ventre.",Etsɔ tu eye womli kɔ etɔ. Sue eve na ta eve kple gã ɖeka na ƒodo.,https://carnet-de-contes.jimdofree.com/contes/contes-africains/,Tales,19,16
"Il faisait partie des invités au diner d'un ami à  Lagos,",yehã le xlɔ̃nye ƒe amekpekpewo dome na ɣetrɔ nuɖuɖu le Lagos,https://leschroniquesdetchonte.com/,Blog,11,11
"C'est tous les jours ou deux fois par semaine?,",Gbesiagbee loo alo zi eve le kwasiɖa me?,TakwimuLab,Daily lfe,9,8
Mais l’éléphant ne les écouta pas.,Ke tiglinyi meɖo to wo o.,https://carnet-de-contes.jimdofree.com/contes/contes-africains/,Tales,6,6
" Souviens-toi que nous sommes le peuple de la fierté, mais pas celui de l’orgueil",nyea be mienye dukɔ si kpɔa ŋudzedze ke mienye dadalawo o,https://aphtalcisse.tg/,Blog,14,11
"Un prêtre jésuite catholique que je t'invite à lire (Eric de Rosny) a écrit deux livres sur les phénomenes de sorcellerie dans notre pays, deux livres témoignages et puissants. """,fada Eric de Rosny si ƒe agbalẽ mebe naxlẽ la ƒonu tso adze ŋu le míaƒe du la me,https://ellecitoyenne.com/,"Blog, News",30,19
« Il faut m’aider ma sœur »,"dadanye, kpeɖe ŋunye",https://leschroniquesdetchonte.com/,Blog,7,3
"Comme je le disais cette notoriété vient avec ses avantages et ses challenges mais j'ai heureusement des devanciers vers qui je peux me tourner pour avoir des conseils,","abe alesi megblɔe la, ameŋukuta nyenye sia kple eƒe nusiwo kplɔe ɖo nye hoʋliʋli nam gake medakpe be meɖo ŋugɔgbetɔwo siwo gbɔ maxɔ nuxlɔ̃amenyawo le",https://leschroniquesdetchonte.com/,Blog,28,25
"Ikenna étant l'aà®né prend plus cher que les autres,",Ikenna si nye amegaxɔ la xɔ wu wo katã,https://leschroniquesdetchonte.com/,Blog,9,9
" Le mil qui a servi à la fabrication de ce breuvage contenait une respectable quantité de sable, et le lait était assez…dilué","eli si wotsɔ wɔe la, kɔ́ sɔgbɔ le eme eye wotɔ tsi nyinotsia hã sɔgbɔ",https://aphtalcisse.tg/,Blog,22,15
"Mais en fait selon Alain Tailly, le ziguéhisme est surtout un état d'esprit,",gake le Alain Tailly ƒe nya nu la anye agama me la nye agbenɔnɔ,https://leschroniquesdetchonte.com/,Blog,13,14
Dre sera l’un des plus médiatisés de ces dernières années,DRE ƒe kakalã ade du le ƒè siwo gbɔna la me,https://l-frii.com/,News,10,11
À mentir,aɖa dzee,https://leschroniquesdetchonte.com/,Blog,2,2
Limitons nous aux leçons que nous pouvons en tirer. ,míale ŋuku ɖe nusrɔ̃srɔ̃ siwo le eme la ɖeɖe ko ŋu,https://ellecitoyenne.com/,"Blog, News",9,11
Je le fais pour le bien de l’humanité,mele esia wɔm na agbetɔƒomea ƒe nyonyota,https://leschroniquesdetchonte.com/,Blog,8,7
"La fourniture du courant électrique sera interrompue dans les quartiers et zones selon le programme ci-après :Jeudi, le 24 Septembre 2020
08 h 30 à 12 h 30 : Quartier Bè – Kpota et ses environs",ke miawoenye nuwɔlawo egbea le yaʋalanuŋlɔƒewo dzi,https://l-frii.com/,News,36,7
	            					  Befoune Recommencerons-nous à charcuter nos filles et bastonner nos femmes pour montrer au monde que nous sommes libres de toute autorité ?  ,metsi tsitre ɖe esia ŋue ŋutɔ,https://ellecitoyenne.com/,"Blog, News",22,6
D’ailleurs son nouveau statut lui interdirait de bander,eƒe nɔnɔe yeyea meɖe mɔ sia nae o,https://aphtalcisse.tg/,Blog,8,8
Je m’éloignais assez de ce qu’elle a toujours connu,menɔ dzodzom le nu sie wonya la gbɔe,https://leschroniquesdetchonte.com/,Blog,9,8
"Elle les voit comme des personnes carrées ayant du mal à  apprécier l'importance des sciences sociales et de l'art,",ekpɔa abe amesiwo menya naneke o eye womenyavevie nyenye na hadomegbenɔnɔ dɔwo kple nunyawɔwo o,https://leschroniquesdetchonte.com/,Blog,19,15
"Ainsi, d’après les informations du quotidien, le président Josep Maria Bartomeu aurait décidé de casser les habitudes d’un vestiaire qui le rejetait",Wobe Bartomeu le didim be yagba halehame sie menɔa to ɖomee o lae,https://l-frii.com/,News,22,13
"Je l'avoue, certaines zones sont encore floues pour moi, mais j'ai enfin pu comprendre pas mal de choses qu'un ami Tidjani tentait de m€˜expliquer,",magblɔ be nye mese nusianu gɔme o gake mese nanewo gɔme to xlɔ̃nye  Tidjani aɖe dzi,https://leschroniquesdetchonte.com/,Blog,24,16
Pourquoi le cheval ne parle-t-il pas ?,Nukata sɔ mepoa nu o?,https://carnet-de-contes.jimdofree.com/contes/contes-africains/,Tales,7,5
"Il n'y a qu'un seul feu qui marche,",Dzo ɖeka koe le dɔ wɔm,TakwimuLab,Daily lfe,8,6
"Il disait qu’il était en instance de divorce mais depuis qu’elle était de retour, il passait toutes ses nuits avec elle",egblɔ be yele egbem gake tso esime wogbɔ la afima ko wotsina zãwo katã mee,https://leschroniquesdetchonte.com/,Blog,21,15
Il faut donc un minimum d’appréciation du physique pour moi,edze be ŋutsua nadze ɖeka vie tetie,https://leschroniquesdetchonte.com/,Blog,10,7
"Au début du combat, l'un de vous, un membre de la famille de Diâdié, un de vos concitoyens que vous aimez le plus, décochera la fèche au milieu des ennemis.","Ne aυa la dze egɔme ko la, miadome ame ɖeka si milɔna vevie, tso Diadie ƒe ƒome me la, ada aŋtrɔa le futɔwo ƒe titina.",https://carnet-de-contes.jimdofree.com/contes/contes-africains/,Tales,30,25
"On se contente d'apprendre, de comprendre, ce qu'a été sa vie et son rapport à  l'Afrique,","miekpɔa dzidzɔ be miasrɔ̃nu, ase nu gɔme nusi nye eƒe kadede kple africa",https://leschroniquesdetchonte.com/,Blog,16,13
"Des communautés sont devenues l'embleme de la justice dans leur pays, en Afrique et ailleurs. """,dumeviwo zu ʋɔnudrɔ̃lawo le Afrika kple du  bubuwo me,https://ellecitoyenne.com/,"Blog, News",16,9
"""Je savais que ce ne serait pas facile d'y aller et de revenir chez moi à Mbalmayo, surtout que les éleves avaient pris leurs congés la veille, vendredi, et beaucoup d'entre eux allaient voyager pour rejoindre leurs familles pour les fêtes. ""","miaŋlɔ kpopvitɔwo be mle nya sia me o elabe le ɣeyiɣi sesẽ sia me la, wole mɔwo dzi ko hena gaxɔxɔ le amewo sí",https://ellecitoyenne.com/,"Blog, News",42,24
"J'ai eu tellement mal au coeur que je me suis levée un peu pour respirer,",mese veve le nye dzime alegbegbe meti te vie be magbɔ,https://leschroniquesdetchonte.com/,Blog,15,11
" Nous courrons embrasser le répit, le repos",mieƒoa du yia gbɔɖemeƒe,https://aphtalcisse.tg/,Blog,7,4
"Trois jours plus tard, 18 enfants ont été sponsorisés,",le ŋukeke etɔ̃ megbe la ɖevi wui enyi kpɔ kpekpeɖe ŋu,https://leschroniquesdetchonte.com/,Blog,9,11
Cette gamine par exemple arrivait au bar justement pour apporter une bouteille de sucrerie à sa maman,ɖetugbuivi sia va ahavivi ƒlege na nɔa,https://aphtalcisse.tg/,Blog,17,7
"Puis il a fait un accident,",Emegbe la edze afɔku,TakwimuLab,Daily lfe,6,4
GlobalView gagne vite en notoriété et les chiffres grimpent,globalview dze ŋgɔyiy eye gawo hã kplɔe ɖo,https://leschroniquesdetchonte.com/,Blog,9,8
Mais j’aurai assez de lucidité pour faire un SMS à Olivia,ke hã mo anɔ kɔkɔ nam be maŋlɔ lɛtavi na Olivia,https://aphtalcisse.tg/,Blog,11,11
"Pour le Directeur Général de la Société Générale Côte d’Ivoire, M",le Société général tatɔ,https://leschroniquesdetchonte.com/,Blog,11,4
Je te fais signe en semaine pour qu’on mange ensemble,mayɔ wo le kwasiɖaa me miaɖu nu,https://leschroniquesdetchonte.com/,Blog,10,7
"Il arrive qu’il change de marchandises selon les saisons, mais il vend presque tout le temps des supports de téléphone pour voiture et des selfie sticks",evana eme be edzrana nuƒomevi bubuwo le ŋɔliawo hu gake edzraa ʋumekaƒomɔhenu ya kokoko,https://leschroniquesdetchonte.com/,Blog,26,14
"""000 USD par semestre pour aller à l'université, et où à  ans d'études, les étudiants sont autant criblés que dettes, que s'ils avaient passé leur temps dans des casinos à Las vegas (cf. """,Sukukɔ́kɔ́delawo ɖuafe le suku la nuwuwu abe ɖee woyi zãɖaka aɖe me le Las Vegas ene,https://ellecitoyenne.com/,"Blog, News",34,16
La construction sociale de la réalité n'est pourtant pas un processus dont l'issue est connue d'emblée. ,nuƒoƒo le hadome nuwo ŋu alesi wole la menye afɔɖeɖe aɖe si mienya nuwuwu na do ŋgɔ o,https://ellecitoyenne.com/,"Blog, News",16,18
" elle a droit à la sécurité en cas de chômage, de maladie, d'invalidité, de veuvage, de vieillesse ou","woade megbe nae le dɔmakpɔwɔe, dɔlélé, wɔmi, aho kple amegãkuku",https://www.ohchr.org/EN/UDHR/Pages/Language.aspx?LangID=ewe,Human Rights,18,10
"""Dire qu'un étudiant n'a pas besoin d'autre chose que Office  c'est mal connaître ses besoins. """,mienyaa sukukɔkɔdela ƒe hihiãwo tae miegblɔa be womehiã naɖeke to vovo na Office o,https://ellecitoyenne.com/,"Blog, News",16,14
"Après ce rendez vous avec BJKD, je retiendrai l'importance de la pérennité des entreprises familiales,","le BJKD ƒe go dodo sia me la, mele nu vevié ɖeka le ƒome dɔwɔƒewo ƒe ŋgɔ yiyi ŋu",https://leschroniquesdetchonte.com/,Blog,15,19
"Mais les bibliothèques permettent de découvrir des oeuvres rares et en apprendre plus sur l'histoire d'un pays,",gake agbãlɛdzraɖiƒewo kpeaɖe miaŋu miékpɔa agbãlɛ bubuwo eye be miasrɔ̃ geɖewo kuɖe dua ƒe ŋutinya ŋu,https://leschroniquesdetchonte.com/,Blog,17,16
Comment est-ce qu’on m’appellerait,ale ke wɔayɔm ɖoe,https://leschroniquesdetchonte.com/,Blog,4,4
"Liens JavaScript est actuellement désactivé. """,javakadede la tso fifia,https://ellecitoyenne.com/,"Blog, News",6,4
"Cette voix inconnue mais à  la fois si familière,",gbesi menya,https://leschroniquesdetchonte.com/,Blog,9,2
"""Généralement, découragés d'attendre tous les jours devant la délégation, les enseignants se résolvent à rejoindre leurs postes à leurs propres frais. ""","esi wolaa ʋu keke ɖeɖi te woŋu la,nufialawo zã wotɔwo ƒe ga eye zoyi woƒe dɔwo mee",https://ellecitoyenne.com/,"Blog, News",22,17
"Vous avez fait le test sanguin ?,",Ɖee miewɔ ʋudodokpɔa?,TakwimuLab,Daily lfe,7,3
" Arrête, tout simplement",tɔ ko,https://aphtalcisse.tg/,Blog,3,2
Elle n’avait pas envie de revivre la même histoire que celle qu’elle avait eue avec Dave,Mele dzidzim be yeagaɖɔ nu si dzɔ ɖe ekple Dave dome la se kpɔ ake o,https://leschroniquesdetchonte.com/,Blog,16,16
Required fields are marked * La lutte contre la corruption implique obligatoirement des moyens efficaces de lutte contre la pauvreté. ,ele be woaho aʋa ɖe zãnuɖuɖu ŋu kple mo vevie ɖoɖo  abe alesi wohoa aʋa ɖe ahedada ŋu ene ,https://ellecitoyenne.com/,"Blog, News",20,19
On boira encore,miaga no aha ake,https://aphtalcisse.tg/,Blog,3,4
"« Nous n’avons pas seulement élu un président, nous avons défendu nos valeurs, la vie dans la paix, la souveraineté et l’indépendance» du pays, a déclaré le président réélu, selon l’agence officielle","menye dukplɔla koe mietsiã po, mieʋli miaƒe nyenye siwoe nye vovo, ŋtiufafa la ta",https://l-frii.com/,News,32,14
Paule Marie a souligné qu’elle se sentait puissante,Paule Marie be yekpɔa yeɖokui abe ŋusẽtɔ ene,https://leschroniquesdetchonte.com/,Blog,8,8
"""si le choix est vite fait entre une mort potentielle et un simple aveu à ses parents, le probleme va au-delà de l'acte d'avortement lui même ",senyala Akere Muna si ƒe hae nye NOW eye wolɔ sɔhɛ geɖewo ɖe nue la,https://ellecitoyenne.com/,"Blog, News",26,15
Aisha (ra) a été l’une des personnes les plus influentes de l’islam,"aisha hye ame siwo kpɔ gã ɖe islam dzi la domet,o ɖekae",https://leschroniquesdetchonte.com/,Blog,12,12
" Et si tu veux savoir, ton gars, Hervé, il t’aime encore",nyae be wo Hervé la gale lɔ̃wom,https://aphtalcisse.tg/,Blog,11,7
"Mon coeur fit un bond dans ma poitrine en pensant à  mon appareil,",nye dzi dzo kpo esime meɖo ŋuku nye kaƒomɔ,https://leschroniquesdetchonte.com/,Blog,13,9
"Jurgen Klopp, éliminé avec Liverpool en 8e de finale face à l’Atletico et Julian Nagelsmann, qui n’a pas réussi à passer les demi-finales avec Leipzig face au PSG",Jurgen kloop kple Julian Nagelsmann siwo gẽ le Atletico kple PSG ŋgɔe lae,https://l-frii.com/,News,28,13
Je serai toujours reconnaissant du traitement que j’ai reçu ici,nyemaŋlɔ ale si woxɔm le afi sia labe o,https://l-frii.com/,News,10,9
"""Etant africain, né et ayant grandi sur le continent, je n'en vois franchement pas l'utilité. ""","abe Qfrikavi si menye wodzi eye metsi le afisia la ,nyemekpɔ eƒe viɖe aɖeke o",https://ellecitoyenne.com/,"Blog, News",16,15
"Voici pourquoi il ne faudrait jamais se laver le visage avant de dormirLe propriétaire de l’entrepôt a indiqué qu’il recevait des préservatifs usagés une fois par mois, pour les nettoyer",esia tae menyo be nafu mo hafi amlɔ anyi o. Xɔtɔ la be yexɔa kofikuku gbegblẽ siawo ɣleti sia ɣleti xeklɔa woe,https://l-frii.com/,News,30,22
" Il promit me confier à un de ses élèves, qui sera chargé de m’apprendre les rudiments de la lecture coranique, ainsi que les bases de la prière et de la vie musulmanes",edo ŋugbe nam be yana yeƒe nusrɔ̃vi ɖeka woadze nu fiam kuɖe korã xexlẽ kple mɔslɛmgbenɔnɔ gɔmeɖosewo kple gbedoɖawo ŋu,https://aphtalcisse.tg/,Blog,32,20
"Au bout d'une bonne heure de concentration, pendant laquelle aucun n'a ni bougé, ni parlé, le lièvre dit :","Le gapopo ɖeka megbe si wodometɔ aɖeke meda o la, fɔmizi gblɔ be,",https://carnet-de-contes.jimdofree.com/contes/contes-africains/,Tales,19,13
Il est demandé à l’agence chargée de la qualité de l’air en Californie de développer une législation qui aboutira à ce que la totalité des voitures vendues dans l’Etat à partir de 2035 soient à “zéro émission”,woɖui be ʋu siwo katã woadzra le california tso ƒè 2035 lia me la nagana dzudzɔ aɖeke o,https://l-frii.com/,News,37,18
" Il ne tarissait jamais de conseils à l’endroit de jeunes de sa paroisse qui font leur premier pas dans la vie professionnelle, et dans la vie à deux",medzudzɔa toɖoƒoƒo na ɖekakpui siwo dze dɔ gɔme alo dze srɔgbenɔnɔ gɔme o,https://aphtalcisse.tg/,Blog,28,13
" On réalise qu’on a bien pu faillir, parce que l’Homme est faillible",woadea dzesi ame ƒe gbɔdzɔgbɔdzɔwo elabe amegbetɔ la gbɔdzɔgbɖzɔtɔ wonye,https://aphtalcisse.tg/,Blog,12,10
" Et à mes yeux, petit, c’est un amour qui ne dit pas son nom",eye esia nye lɔlɔ̃ gã aɖe ŋutɔ,https://aphtalcisse.tg/,Blog,14,7
L'oiseau alla voir le chien et lui dit :,Xe la yi avu gbɔ gblɔ nae bena:,https://carnet-de-contes.jimdofree.com/contes/contes-africains/,Tales,9,8
"Je voulais lire tous les Grands Prix Littéraire de l'Afrique Noire,",medi be maxlẽ africa gbãlɛ xɔ dzesi gãwo katã,https://leschroniquesdetchonte.com/,Blog,11,9
"Pendant les séances de lecture, j'ai eu un peu de mal à  capter l'attention des enfants, parce que l'histoire n'était pas encore illustrée,","le nuxexlẽ wɔnawo mela, nye meteŋu kplɔwo ɖo nyui o elabe womekpɔ wɔ tata ɖe eŋu o",https://leschroniquesdetchonte.com/,Blog,23,17
“Mon schéma familial est très très problématique pour des tournages ou autres qui reprennent début janvier,nɔnɔmea ƒe ŋusẽ: trɔ nɔnɔmea hena dɔa nutsitsi,https://l-frii.com/,News,16,8
C’est ancien crédit ou bien,nuxoxoea,https://leschroniquesdetchonte.com/,Blog,5,1
Le grand éléphant !,Tiglinyi gã la.,https://carnet-de-contes.jimdofree.com/contes/contes-africains/,Tales,4,3
" à chaque fois, je me suis promis entamer puis terminer cet article plus tard ",ke menɔa ŋugbe dom be madze egɔme emegbe ahe wú enu,https://aphtalcisse.tg/,Blog,14,11
"Une chose qui ne rencontre pas forcement l’assentiment de Grand A du Bénin : “Mes larmes coulent Eudooooo”, a-t-il écrit, ajoutant des stickers pathétiques",esia ve dzi na Grand A sie ŋlɔ be mele avifãm eye woɖe aŋɛnɛvi siwo le esia gblɔm la fia,https://l-frii.com/,News,24,20
Une situation qui a conduit les dirigeants du club Merengue à revoir leur plan,esia na be madrid tɔawo trɔ ɖoɖo wɔ,https://l-frii.com/,News,14,8
Je ne condamne pas forcément l'avortement pour la simple raison que chaque femme qui y a recours a des raisons qui lui sont propres. ,nyemetsitre ɖe fuɖeɖe ŋu o elabe nyɔnu siwo wɔnae la nya nusita ye,https://ellecitoyenne.com/,"Blog, News",24,13
"Nous prenons la route, parce que le vent qui nous fouette le visage est vivifiant",miedzea mɔ elabe ya si nɔ mo lɔm na ame la dea agbe ame me,https://aphtalcisse.tg/,Blog,15,15
Il avait sursauté,edzo dzi enumake,https://leschroniquesdetchonte.com/,Blog,3,3
Certaines mesures d’urgences prises à court-terme vont perdurer dans le temps,ɖoɖo aɖewo wɔwɔ fifia anɔ anyi ɖaa,https://leschroniquesdetchonte.com/,Blog,11,7
"les droits fondamentaux de l'homme, dans la dignité et la valeur de la personne humaine, dans l'égalité des droits des hommes et des femmes",amegbetɔwo ƒe dzena le nyenye kple asixɔxɔ nana amewo le sɔsɔ na ŋutsu kple nyɔnuwo me la,https://www.ohchr.org/EN/UDHR/Pages/Language.aspx?LangID=ewe,Human Rights,24,17
"C'est un sentiment de quiétude qui s'installe progressivement et ça peut prendre beaucoup de temps,",ŋutifafa axɔ anyi nɔ le me wo gake adidi vié,https://leschroniquesdetchonte.com/,Blog,15,10
